MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
64,128,32,8,32,8,8,2,2,1,0,1,1,0,23.51,23.76,23.25,23.38
64,128,32,8,32,8,8,2,2,1,0,1,1,1,45.24,45.27,45.27,45.26
64,128,32,8,32,8,8,2,2,1,1,0,0,0,36.26,36.06,36.03,35.9
64,128,32,8,32,8,8,2,2,1,1,0,0,1,59.78,59.72,59.87,60.03
64,128,32,8,32,8,8,2,2,1,1,0,1,0,21.39,21.4,21.49,21.47
64,128,32,8,32,8,8,2,2,1,1,0,1,1,50.78,50.82,50.79,50.79
64,128,32,8,32,8,8,2,2,1,1,1,0,0,36.94,35.49,35.89,35.9
64,128,32,8,32,8,8,2,2,1,1,1,0,1,47.96,47.68,47.95,48.2
64,128,32,8,32,8,8,2,2,1,1,1,1,0,21.9,21.97,21.82,21.92
64,128,32,8,32,8,8,2,2,1,1,1,1,1,36.72,36.75,36.73,36.73
64,128,32,8,32,8,8,2,2,2,0,0,0,0,47.04,47.09,47.05,46.97
64,128,32,8,32,8,8,2,2,2,0,0,0,1,66.31,66.49,66.44,66.44
64,128,32,8,32,8,8,2,2,2,0,0,1,0,27.47,27.56,27.76,27.71
64,128,32,8,32,8,8,2,2,2,0,0,1,1,49.23,49.25,49.26,49.25
64,128,32,8,32,8,8,2,2,2,0,1,0,0,44.86,44.72,44.8,44.81
64,128,32,8,32,8,8,2,2,2,0,1,0,1,58.72,58.86,58.91,58.95
64,128,32,8,32,8,8,2,2,2,0,1,1,0,27.86,27.85,27.82,27.67
64,128,32,8,32,8,8,2,2,2,0,1,1,1,38.76,38.8,38.78,38.78
64,128,32,8,32,8,8,2,2,2,1,0,0,0,32.14,31.53,32.03,31.97
64,128,32,8,32,8,8,2,2,2,1,0,0,1,56.21,56.23,56.09,56.1
64,128,32,8,32,8,8,2,2,2,1,0,1,0,21.56,21.33,21.55,21.76
64,128,32,8,32,8,8,2,2,2,1,0,1,1,43.19,43.25,43.19,43.19
64,128,32,8,32,8,8,2,2,2,1,1,0,0,32.29,31.79,32.11,31.95
64,128,32,8,32,8,8,2,2,2,1,1,0,1,49.08,49.68,49.47,49.72
64,128,32,8,32,8,8,2,2,2,1,1,1,0,22.74,22.48,22.01,22.6
64,128,32,8,32,8,8,2,2,2,1,1,1,1,30.96,31.08,31.02,31.01
64,128,32,8,32,8,8,2,2,4,0,0,0,0,50.18,50.34,50.34,50.36
64,128,32,8,32,8,8,2,2,4,0,0,0,1,52.6,52.81,52.46,52.42
64,128,32,8,32,8,8,2,2,4,0,0,1,0,22.08,22.1,21.83,22.02
64,128,32,8,32,8,8,2,2,4,0,0,1,1,42.29,42.28,42.3,42.3
64,128,32,8,32,8,8,2,2,4,0,1,0,0,50.33,50.27,50.37,50.16
64,128,32,8,32,8,8,2,2,4,0,1,0,1,48.84,49.18,49.02,49.17
64,128,32,8,32,8,8,2,2,4,0,1,1,0,22.8,22.37,22.87,22.62
64,128,32,8,32,8,8,2,2,4,0,1,1,1,35.3,35.3,35.29,35.28
64,128,32,8,32,8,8,2,2,4,1,0,0,0,39.54,40.34,39.82,40.45
64,128,32,8,32,8,8,2,2,4,1,0,0,1,47.29,47.41,47.12,47.43
64,128,32,8,32,8,8,2,2,4,1,0,1,0,19.43,19.3,19.41,19.47
64,128,32,8,32,8,8,2,2,4,1,0,1,1,34.82,34.89,34.83,34.82
64,128,32,8,32,8,8,2,2,4,1,1,0,0,40.33,40.15,40.13,39.69
64,128,32,8,32,8,8,2,2,4,1,1,0,1,43.5,43.41,43.42,43.46
64,128,32,8,32,8,8,2,2,4,1,1,1,0,19.37,19.43,19.54,19.52
64,128,32,8,32,8,8,2,2,4,1,1,1,1,25.59,25.64,25.58,25.61
64,128,32,8,32,8,8,2,4,1,0,0,0,0,58.01,58.02,58.02,58.12
64,128,32,8,32,8,8,2,4,1,0,0,0,1,63.27,63.28,63.27,63.27
64,128,32,8,32,8,8,2,4,1,0,0,1,0,28.22,28.16,28.12,28.06
64,128,32,8,32,8,8,2,4,1,0,0,1,1,56.94,56.96,56.95,56.95
64,128,32,8,32,8,8,2,4,1,0,1,0,0,54.12,54.02,54.07,53.91
64,128,32,8,32,8,8,2,4,1,0,1,0,1,52.04,52.07,52.02,52
64,128,32,8,32,8,8,2,4,1,0,1,1,0,28.69,28.57,28.64,28.75
64,128,32,8,32,8,8,2,4,1,0,1,1,1,47.2,47.23,47.22,47.22
64,128,32,8,32,8,8,2,4,1,1,0,0,0,42.8,43.25,43.77,43.88
64,128,32,8,32,8,8,2,4,1,1,0,0,1,59.25,59.26,59.23,59.25
64,128,32,8,32,8,8,2,4,1,1,0,1,0,24.54,24.52,24.48,24.54
64,128,32,8,32,8,8,2,4,1,1,0,1,1,48.79,48.84,48.81,48.81
64,128,32,8,32,8,8,2,4,1,1,1,0,0,42.41,42.34,42.38,42.41
64,128,32,8,32,8,8,2,4,1,1,1,0,1,52.3,52.29,52.29,52.27
64,128,32,8,32,8,8,2,4,1,1,1,1,0,21.5,21.3,21.57,21.48
64,128,32,8,32,8,8,2,4,1,1,1,1,1,37.97,38,37.99,38
64,128,32,8,32,8,8,2,4,2,0,0,0,0,51.58,51.55,51.41,51.47
64,128,32,8,32,8,8,2,4,2,0,0,0,1,56.36,56.35,56.32,56.31
64,128,32,8,32,8,8,2,4,2,0,0,1,0,27.59,27.66,27.57,27.52
64,128,32,8,32,8,8,2,4,2,0,0,1,1,48.47,48.46,48.47,48.46
64,128,32,8,32,8,8,2,4,2,0,1,0,0,49.63,49.55,49.45,49.79
64,128,32,8,32,8,8,2,4,2,0,1,0,1,48.3,48.42,48.23,48.3
64,128,32,8,32,8,8,2,4,2,0,1,1,0,28.12,27.85,28.01,27.88
64,128,32,8,32,8,8,2,4,2,0,1,1,1,38.79,38.8,38.81,38.79
64,128,32,8,32,8,8,2,4,2,1,0,0,0,36.37,36.62,36.36,36.48
64,128,32,8,32,8,8,2,4,2,1,0,0,1,54.69,54.73,54.71,54.68
64,128,32,8,32,8,8,2,4,2,1,0,1,0,24.19,24.06,24.2,23.98
64,128,32,8,32,8,8,2,4,2,1,0,1,1,39.18,39.18,39.17,39.18
64,128,32,8,32,8,8,2,4,2,1,1,0,0,37.41,37.41,36.67,36.81
64,128,32,8,32,8,8,2,4,2,1,1,0,1,48.83,48.86,48.87,48.86
64,128,32,8,32,8,8,2,4,2,1,1,1,0,24.9,25.53,24.65,25.37
64,128,32,8,32,8,8,2,4,2,1,1,1,1,28.19,28.23,28.22,28.21
64,128,32,8,32,8,8,2,4,4,0,0,0,0,45.5,45.47,45.46,45.42
64,128,32,8,32,8,8,2,4,4,0,0,0,1,50.05,50.2,50.09,50.19
64,128,32,8,32,8,8,2,4,4,0,0,1,0,21.12,21.28,21.07,21.07
64,128,32,8,32,8,8,2,4,4,0,0,1,1,42.8,42.83,42.8,42.8
64,128,32,8,32,8,8,2,4,4,0,1,0,0,45.39,45.51,45.44,45.44
64,128,32,8,32,8,8,2,4,4,0,1,0,1,46.87,46.86,46.72,46.98
64,128,32,8,32,8,8,2,4,4,0,1,1,0,20.36,20.47,20.4,20.44
64,128,32,8,32,8,8,2,4,4,0,1,1,1,35.94,35.95,36.14,35.96
64,128,32,8,32,8,8,2,4,4,1,0,0,0,34.95,34.84,35.22,34.63
64,128,32,8,32,8,8,2,4,4,1,0,0,1,47.02,47.05,47.05,47.04
64,128,32,8,32,8,8,2,4,4,1,0,1,0,18.45,18.48,18.52,18.59
64,128,32,8,32,8,8,2,4,4,1,0,1,1,33.02,33.06,33.04,33.03
64,128,32,8,32,8,8,2,4,4,1,1,0,0,34.98,35.11,34.31,34.59
64,128,32,8,32,8,8,2,4,4,1,1,0,1,44.15,44.19,44.45,44.2
64,128,32,8,32,8,8,2,4,4,1,1,1,0,17.98,17.95,17.87,17.97
64,128,32,8,32,8,8,2,4,4,1,1,1,1,24.98,25,24.98,24.99
64,128,32,8,32,8,8,2,8,1,0,0,0,0,58.3,58.02,58.24,58.13
64,128,32,8,32,8,8,2,8,1,0,0,0,1,61.25,61.24,61.24,61.23
64,128,32,8,32,8,8,2,8,1,0,0,1,0,24.37,24.08,24.33,24.36
64,128,32,8,32,8,8,2,8,1,0,0,1,1,60.43,60.43,60.43,60.42
64,128,32,8,32,8,8,2,8,1,0,1,0,0,54.84,54.9,54.96,54.93
64,128,32,8,32,8,8,2,8,1,0,1,0,1,53.77,53.8,53.77,53.8
64,128,32,8,32,8,8,2,8,1,0,1,1,0,23.5,23.66,23.81,23.77
64,128,32,8,32,8,8,2,8,1,0,1,1,1,52.14,52.18,52.17,52.17
64,128,32,8,32,8,8,2,8,1,1,0,0,0,58.25,58,58.1,57.79
64,128,32,8,32,8,8,2,8,1,1,0,0,1,58.77,60.15,60.18,60.22
64,128,32,8,32,8,8,2,8,1,1,0,1,0,23.76,24.54,24.34,24.26
64,128,32,8,32,8,8,2,8,1,1,0,1,1,58.93,60.44,60.44,60.43
64,128,32,8,32,8,8,2,8,1,1,1,0,0,53.5,54.8,54.98,55.01
64,128,32,8,32,8,8,2,8,1,1,1,0,1,48.63,49.74,49.67,49.75
64,128,32,8,32,8,8,2,8,1,1,1,1,0,22.98,24,23.9,24.03
64,128,32,8,32,8,8,2,8,1,1,1,1,1,50.87,52.16,52.16,52.17
64,128,32,8,32,8,8,2,8,2,0,0,0,0,58.41,59.59,59.31,59.35
64,128,32,8,32,8,8,2,8,2,0,0,0,1,50.49,51.66,51.67,51.65
64,128,32,8,32,8,8,2,8,2,0,0,1,0,29.7,30.49,30.25,30.41
64,128,32,8,32,8,8,2,8,2,0,0,1,1,47.59,48.78,48.78,48.77
64,128,32,8,32,8,8,2,8,2,0,1,0,0,56.79,58.18,57.95,58.16
64,128,32,8,32,8,8,2,8,2,0,1,0,1,45,46.02,46.11,47.95
64,128,32,8,32,8,8,2,8,2,0,1,1,0,23.81,24.49,24.49,24.29
64,128,32,8,32,8,8,2,8,2,0,1,1,1,41.3,42.33,42.33,42.33
64,128,32,8,32,8,8,2,8,2,1,0,0,0,58.18,59.75,59.68,59.44
64,128,32,8,32,8,8,2,8,2,1,0,0,1,50.35,51.5,51.53,51.5
64,128,32,8,32,8,8,2,8,2,1,0,1,0,29.62,30.36,30.49,30.43
64,128,32,8,32,8,8,2,8,2,1,0,1,1,47.58,48.78,48.77,48.78
64,128,32,8,32,8,8,2,8,2,1,1,0,0,57.32,58.18,58.19,58.06
64,128,32,8,32,8,8,2,8,2,1,1,0,1,44.55,46.05,46.24,45.61
64,128,32,8,32,8,8,2,8,2,1,1,1,0,23.52,24.51,24.47,24.42
64,128,32,8,32,8,8,2,8,2,1,1,1,1,41.3,42.33,42.33,42.33
64,128,32,8,32,8,8,2,8,4,0,0,0,0,37,37.91,37.93,37.92
64,128,32,8,32,8,8,2,8,4,0,0,0,1,52.92,54.45,54.22,54.5
64,128,32,8,32,8,8,2,8,4,0,0,1,0,27.15,27.99,28.12,28.11
64,128,32,8,32,8,8,2,8,4,0,0,1,1,44.89,46.03,46.02,46.02
64,128,32,8,32,8,8,2,8,4,0,1,0,0,37.02,37.91,37.9,37.96
64,128,32,8,32,8,8,2,8,4,0,1,0,1,50.12,51.18,51.38,51.26
64,128,32,8,32,8,8,2,8,4,0,1,1,0,21.69,22.27,22.3,22.05
64,128,32,8,32,8,8,2,8,4,0,1,1,1,38.02,38.95,38.97,38.97
64,128,32,8,32,8,8,2,8,4,1,0,0,0,36.98,37.96,37.91,37.92
64,128,32,8,32,8,8,2,8,4,1,0,0,1,50.4,51.64,51.6,51.61
64,128,32,8,32,8,8,2,8,4,1,0,1,0,27.38,27.96,27.69,27.98
64,128,32,8,32,8,8,2,8,4,1,0,1,1,44.89,46.03,46.02,46.02
64,128,32,8,32,8,8,2,8,4,1,1,0,0,36.98,37.93,37.94,37.92
64,128,32,8,32,8,8,2,8,4,1,1,0,1,47.11,48.29,48.36,48.18
64,128,32,8,32,8,8,2,8,4,1,1,1,0,21.94,22.11,22.27,22.32
64,128,32,8,32,8,8,2,8,4,1,1,1,1,38.02,38.96,38.96,38.96
64,128,32,8,32,8,8,8,1,1,0,0,0,0,83.86,85.97,86.02,86.06
64,128,32,8,32,8,8,8,1,1,0,0,0,1,92.69,94.97,95.07,94.82
64,128,32,8,32,8,8,8,1,1,0,0,1,0,29.34,30.27,29.83,30.13
64,128,32,8,32,8,8,8,1,1,0,0,1,1,57.92,59.39,59.38,59.38
64,128,32,8,32,8,8,8,1,1,0,1,0,0,79.87,81.95,82,81.99
64,128,32,8,32,8,8,8,1,1,0,1,0,1,79.13,81.18,81.24,81.15
64,128,32,8,32,8,8,8,1,1,0,1,1,0,27.95,28.44,28.16,28.37
64,128,32,8,32,8,8,8,1,1,0,1,1,1,45.16,46.37,46.34,46.34
64,128,32,8,32,8,8,8,1,1,1,0,0,0,41.6,42.53,43.02,42.32
64,128,32,8,32,8,8,8,1,1,1,0,0,1,67.17,68.46,68.37,68.43
64,128,32,8,32,8,8,8,1,1,1,0,1,0,27.6,28.03,28.32,28.09
64,128,32,8,32,8,8,8,1,1,1,0,1,1,52.58,53.93,53.87,53.88
64,128,32,8,32,8,8,8,1,1,1,1,0,0,43.31,43.46,43.38,43.88
64,128,32,8,32,8,8,8,1,1,1,1,0,1,57.02,58.07,58.07,58.09
64,128,32,8,32,8,8,8,1,1,1,1,1,0,24.94,25.23,25.47,25.06
64,128,32,8,32,8,8,8,1,1,1,1,1,1,41.37,42.41,42.38,42.39
64,128,32,8,32,8,8,8,1,2,0,0,0,0,77.86,79.83,79.84,79.83
64,128,32,8,32,8,8,8,1,2,0,0,0,1,85.47,87.48,87.56,87.55
64,128,32,8,32,8,8,8,1,2,0,0,1,0,28.02,28.64,28.38,28.34
64,128,32,8,32,8,8,8,1,2,0,0,1,1,48.51,49.65,49.6,49.63
64,128,32,8,32,8,8,8,1,2,0,1,0,0,75.91,77.8,77.81,77.87
64,128,32,8,32,8,8,8,1,2,0,1,0,1,78.94,80.88,80.98,81
64,128,32,8,32,8,8,8,1,2,0,1,1,0,28.11,28.84,28.77,28.74
64,128,32,8,32,8,8,8,1,2,0,1,1,1,37.56,38.51,38.5,38.5
64,128,32,8,32,8,8,8,1,2,1,0,0,0,38.39,38.78,38.99,38.73
64,128,32,8,32,8,8,8,1,2,1,0,0,1,63.02,64.33,64.24,64.22
64,128,32,8,32,8,8,8,1,2,1,0,1,0,25.3,25.87,25.73,25.8
64,128,32,8,32,8,8,8,1,2,1,0,1,1,52.89,54.25,54.19,54.19
64,128,32,8,32,8,8,8,1,2,1,1,0,0,38.79,39.33,38.14,38.8
64,128,32,8,32,8,8,8,1,2,1,1,0,1,57.22,58.58,58.58,57.82
64,128,32,8,32,8,8,8,1,2,1,1,1,0,25.51,26.1,25.72,27.26
64,128,32,8,32,8,8,8,1,2,1,1,1,1,34.7,35.57,35.56,35.56
64,128,32,8,32,8,8,8,1,4,0,0,0,0,68.52,70.26,70.28,70.27
64,128,32,8,32,8,8,8,1,4,0,0,0,1,77.05,79.13,78.97,78.96
64,128,32,8,32,8,8,8,1,4,0,0,1,0,25.16,25.72,25.63,25.7
64,128,32,8,32,8,8,8,1,4,0,0,1,1,42.45,43.48,43.52,43.52
64,128,32,8,32,8,8,8,1,4,0,1,0,0,68.54,70.28,70.3,70.29
64,128,32,8,32,8,8,8,1,4,0,1,0,1,73.51,75.3,75.21,75.18
64,128,32,8,32,8,8,8,1,4,0,1,1,0,24.86,25.33,25.62,25.4
64,128,32,8,32,8,8,8,1,4,0,1,1,1,37.19,38.08,38.06,38.07
64,128,32,8,32,8,8,8,1,4,1,0,0,0,34.78,35.37,35.69,35.33
64,128,32,8,32,8,8,8,1,4,1,0,0,1,62.07,63.05,63.09,63.14
64,128,32,8,32,8,8,8,1,4,1,0,1,0,22.91,23.56,23.5,23.74
64,128,32,8,32,8,8,8,1,4,1,0,1,1,39.74,40.82,40.68,40.7
64,128,32,8,32,8,8,8,1,4,1,1,0,0,35.22,35.82,35.66,35.52
64,128,32,8,32,8,8,8,1,4,1,1,0,1,58.57,59.57,59.58,59.55
64,128,32,8,32,8,8,8,1,4,1,1,1,0,23.04,23.88,23.68,23.43
64,128,32,8,32,8,8,8,1,4,1,1,1,1,34.8,35.63,35.62,35.6
64,128,32,8,32,8,8,8,2,1,0,0,0,0,52.58,53.96,53.91,54.01
64,128,32,8,32,8,8,8,2,1,0,0,0,1,69.06,70.62,70.63,70.65
64,128,32,8,32,8,8,8,2,1,0,0,1,0,24.67,24.91,25.18,25.06
64,128,32,8,32,8,8,8,2,1,0,0,1,1,53.03,54.37,54.4,54.34
64,128,32,8,32,8,8,8,2,1,0,1,0,0,48.31,49.48,49.33,49.44
64,128,32,8,32,8,8,8,2,1,0,1,0,1,53.02,54.52,54.35,54.19
64,128,32,8,32,8,8,8,2,1,0,1,1,0,24.9,25.37,25.58,25.55
64,128,32,8,32,8,8,8,2,1,0,1,1,1,43.65,44.77,44.77,44.77
64,128,32,8,32,8,8,8,2,1,1,0,0,0,35.94,35.91,36.37,36.13
64,128,32,8,32,8,8,8,2,1,1,0,0,1,65.92,67.08,67.02,67.1
64,128,32,8,32,8,8,8,2,1,1,0,1,0,24.06,24.67,24.69,25.03
64,128,32,8,32,8,8,8,2,1,1,0,1,1,44.44,45.58,45.53,45.54
64,128,32,8,32,8,8,8,2,1,1,1,0,0,35.97,38.11,38.11,38.29
64,128,32,8,32,8,8,8,2,1,1,1,0,1,48.92,49.64,50,49.59
64,128,32,8,32,8,8,8,2,1,1,1,1,0,25.39,25.89,25.82,25.77
64,128,32,8,32,8,8,8,2,1,1,1,1,1,37.6,38.52,38.51,38.5
64,128,32,8,32,8,8,8,2,2,0,0,0,0,43.76,44.75,44.72,44.76
64,128,32,8,32,8,8,8,2,2,0,0,0,1,54.26,55.52,55.53,55.52
64,128,32,8,32,8,8,8,2,2,0,0,1,0,21.86,22.19,22.52,22.45
64,128,32,8,32,8,8,8,2,2,0,0,1,1,43.81,44.92,44.91,44.91
64,128,32,8,32,8,8,8,2,2,0,1,0,0,41.56,42.36,42.74,42.76
64,128,32,8,32,8,8,8,2,2,0,1,0,1,47.74,48.55,48.57,49.03
64,128,32,8,32,8,8,8,2,2,0,1,1,0,21.67,22.02,22.13,22.15
64,128,32,8,32,8,8,8,2,2,0,1,1,1,34.24,35.09,35.08,35.09
64,128,32,8,32,8,8,8,2,2,1,0,0,0,30.73,31.85,31.84,31.82
64,128,32,8,32,8,8,8,2,2,1,0,0,1,54.76,55.84,55.81,55.85
64,128,32,8,32,8,8,8,2,2,1,0,1,0,22.17,22.83,22.91,22.57
64,128,32,8,32,8,8,8,2,2,1,0,1,1,38.79,39.74,39.74,39.71
64,128,32,8,32,8,8,8,2,2,1,1,0,0,30.72,31.19,31.41,31.16
64,128,32,8,32,8,8,8,2,2,1,1,0,1,50.39,51.86,51.76,51.6
64,128,32,8,32,8,8,8,2,2,1,1,1,0,21.9,22.91,23.06,22.95
64,128,32,8,32,8,8,8,2,2,1,1,1,1,31.52,32.29,32.29,32.29
64,128,32,8,32,8,8,8,2,4,0,0,0,0,39.09,40.1,40.11,40.29
64,128,32,8,32,8,8,8,2,4,0,0,0,1,48.88,50.21,49.95,50.12
64,128,32,8,32,8,8,8,2,4,0,0,1,0,21.07,21.58,21.45,21.55
64,128,32,8,32,8,8,8,2,4,0,0,1,1,39.05,40.02,40.01,40.02
64,128,32,8,32,8,8,8,2,4,0,1,0,0,39.2,40.12,40.06,40.23
64,128,32,8,32,8,8,8,2,4,0,1,0,1,45.82,46.87,46.88,46.82
64,128,32,8,32,8,8,8,2,4,0,1,1,0,20.5,20.89,20.96,21.02
64,128,32,8,32,8,8,8,2,4,0,1,1,1,32.2,32.97,32.99,32.98
64,128,32,8,32,8,8,8,2,4,1,0,0,0,30.29,31.1,30.81,30.63
64,128,32,8,32,8,8,8,2,4,1,0,0,1,50.64,51.56,51.55,51.55
64,128,32,8,32,8,8,8,2,4,1,0,1,0,18.93,19.35,19.26,18.89
64,128,32,8,32,8,8,8,2,4,1,0,1,1,32.5,33.25,33.2,33.22
64,128,32,8,32,8,8,8,2,4,1,1,0,0,30.31,30.79,30.52,31.15
64,128,32,8,32,8,8,8,2,4,1,1,0,1,46.86,47.98,47.77,47.62
64,128,32,8,32,8,8,8,2,4,1,1,1,0,18.11,18.47,18.3,18.23
64,128,32,8,32,8,8,8,2,4,1,1,1,1,24.78,25.43,25.42,25.4
64,128,32,8,32,8,8,8,4,1,0,0,0,0,51.19,52.47,52.46,52.47
64,128,32,8,32,8,8,8,4,1,0,0,0,1,61.51,62.93,62.97,62.93
64,128,32,8,32,8,8,8,4,1,0,0,1,0,21.39,21.77,22.1,21.83
64,128,32,8,32,8,8,8,4,1,0,0,1,1,51.03,52.33,52.34,52.32
64,128,32,8,32,8,8,8,4,1,0,1,0,0,47.11,48.38,48.16,48.24
64,128,32,8,32,8,8,8,4,1,0,1,0,1,48.42,49.49,49.51,49.46
64,128,32,8,32,8,8,8,4,1,0,1,1,0,22.75,23.29,22.74,23.31
64,128,32,8,32,8,8,8,4,1,0,1,1,1,42.84,43.91,43.88,43.89
64,128,32,8,32,8,8,8,4,1,1,0,0,0,35.32,36.2,36.34,35.98
64,128,32,8,32,8,8,8,4,1,1,0,0,1,57.18,58.46,58.4,58.42
64,128,32,8,32,8,8,8,4,1,1,0,1,0,18.95,19.34,19.41,19.38
64,128,32,8,32,8,8,8,4,1,1,0,1,1,43.19,44.28,44.27,44.27
64,128,32,8,32,8,8,8,4,1,1,1,0,0,34.27,35.68,35.73,35.51
64,128,32,8,32,8,8,8,4,1,1,1,0,1,49.1,50.07,50.06,50.18
64,128,32,8,32,8,8,8,4,1,1,1,1,0,20.01,20.42,20.17,20.39
64,128,32,8,32,8,8,8,4,1,1,1,1,1,34.36,35.14,35.15,35.16
64,128,32,8,32,8,8,8,4,2,0,0,0,0,50.91,52.11,52.19,52.15
64,128,32,8,32,8,8,8,4,2,0,0,0,1,53.43,54.65,54.67,54.67
64,128,32,8,32,8,8,8,4,2,0,0,1,0,20.38,20.91,20.87,20.8
64,128,32,8,32,8,8,8,4,2,0,0,1,1,44.05,45.16,45.15,45.14
64,128,32,8,32,8,8,8,4,2,0,1,0,0,49.09,50.37,50.46,50.15
64,128,32,8,32,8,8,8,4,2,0,1,0,1,48.02,48.9,48.86,48.85
64,128,32,8,32,8,8,8,4,2,0,1,1,0,20.29,20.76,20.76,20.74
64,128,32,8,32,8,8,8,4,2,0,1,1,1,33.79,34.63,34.62,34.62
64,128,32,8,32,8,8,8,4,2,1,0,0,0,35.29,36.09,35.9,36.07
64,128,32,8,32,8,8,8,4,2,1,0,0,1,51.74,53.16,52.79,52.8
64,128,32,8,32,8,8,8,4,2,1,0,1,0,18.12,18.61,18.63,18.61
64,128,32,8,32,8,8,8,4,2,1,0,1,1,36.33,37.23,37.24,37.24
64,128,32,8,32,8,8,8,4,2,1,1,0,0,34.69,36.13,36.05,35.88
64,128,32,8,32,8,8,8,4,2,1,1,0,1,43.68,44.5,44.97,44.48
64,128,32,8,32,8,8,8,4,2,1,1,1,0,18.21,18.46,18.53,18.61
64,128,32,8,32,8,8,8,4,2,1,1,1,1,25.05,25.69,25.66,25.67
64,128,32,8,32,8,8,8,4,4,0,0,0,0,38.43,39.43,39.46,39.45
64,128,32,8,32,8,8,8,4,4,0,0,0,1,47.55,48.61,48.73,48.72
64,128,32,8,32,8,8,8,4,4,0,0,1,0,20.43,20.89,21.08,21.15
64,128,32,8,32,8,8,8,4,4,0,0,1,1,38.16,39.11,39.11,39.11
64,128,32,8,32,8,8,8,4,4,0,1,0,0,38.48,39.43,39.39,39.37
64,128,32,8,32,8,8,8,4,4,0,1,0,1,44.82,45.92,45.83,45.86
64,128,32,8,32,8,8,8,4,4,0,1,1,0,20.22,20.65,20.23,20.46
64,128,32,8,32,8,8,8,4,4,0,1,1,1,31.99,32.75,32.75,32.76
64,128,32,8,32,8,8,8,4,4,1,0,0,0,24.4,24.66,24.92,25.2
64,128,32,8,32,8,8,8,4,4,1,0,0,1,42.74,43.63,43.43,43.88
64,128,32,8,32,8,8,8,4,4,1,0,1,0,17.99,18.48,18.45,18.31
64,128,32,8,32,8,8,8,4,4,1,0,1,1,29.85,30.12,30.1,30.09
64,128,32,8,32,8,8,8,4,4,1,1,0,0,25.03,25.04,24.74,24.91
64,128,32,8,32,8,8,8,4,4,1,1,0,1,40.16,40.21,40.28,40.43
64,128,32,8,32,8,8,8,4,4,1,1,1,0,18.1,18.05,18.09,18.02
64,128,32,8,32,8,8,8,4,4,1,1,1,1,22.07,22.1,22.08,22.07
64,128,32,8,32,8,8,8,8,1,0,0,0,0,45.72,45.72,45.74,45.67
64,128,32,8,32,8,8,8,8,1,0,0,0,1,58.59,58.58,58.57,58.57
64,128,32,8,32,8,8,8,8,1,0,0,1,0,24.75,24.81,24.64,24.61
64,128,32,8,32,8,8,8,8,1,0,0,1,1,59.91,59.92,59.92,59.92
64,128,32,8,32,8,8,8,8,1,0,1,0,0,41.65,41.38,41.46,41.48
64,128,32,8,32,8,8,8,8,1,0,1,0,1,47.46,47.47,47.45,47.41
64,128,32,8,32,8,8,8,8,1,0,1,1,0,26.47,24.6,24.88,24.75
64,128,32,8,32,8,8,8,8,1,0,1,1,1,48.65,48.67,48.66,48.67
64,128,32,8,32,8,8,8,8,1,1,0,0,0,45.74,45.71,45.76,45.68
64,128,32,8,32,8,8,8,8,1,1,0,0,1,60.83,60.82,60.83,60.84
64,128,32,8,32,8,8,8,8,1,1,0,1,0,24.59,24.67,24.59,24.84
64,128,32,8,32,8,8,8,8,1,1,0,1,1,59.91,59.91,59.92,59.9
64,128,32,8,32,8,8,8,8,1,1,1,0,0,41.75,41.72,41.38,41.79
64,128,32,8,32,8,8,8,8,1,1,1,0,1,50.81,50.8,50.78,50.81
64,128,32,8,32,8,8,8,8,1,1,1,1,0,24.56,24.61,24.82,24.83
64,128,32,8,32,8,8,8,8,1,1,1,1,1,48.65,48.66,48.66,48.67
64,128,32,8,32,8,8,8,8,2,0,0,0,0,41.42,41.4,41.36,41.43
64,128,32,8,32,8,8,8,8,2,0,0,0,1,50.47,50.46,50.49,50.47
64,128,32,8,32,8,8,8,8,2,0,0,1,0,23.15,23.46,23.51,23
64,128,32,8,32,8,8,8,8,2,0,0,1,1,49.12,49.13,49.13,49.12
64,128,32,8,32,8,8,8,8,2,0,1,0,0,39.29,39.28,39.27,39.32
64,128,32,8,32,8,8,8,8,2,0,1,0,1,42.35,42.43,42.36,42.38
64,128,32,8,32,8,8,8,8,2,0,1,1,0,23.99,23.94,23.93,23.67
64,128,32,8,32,8,8,8,8,2,0,1,1,1,41.73,41.74,41.74,41.74
64,128,32,8,32,8,8,8,8,2,1,0,0,0,41.37,41.36,41.38,41.4
64,128,32,8,32,8,8,8,8,2,1,0,0,1,53.48,53.46,53.45,53.46
64,128,32,8,32,8,8,8,8,2,1,0,1,0,23.44,23.32,23.26,23.41
64,128,32,8,32,8,8,8,8,2,1,0,1,1,49.11,49.13,49.13,49.13
64,128,32,8,32,8,8,8,8,2,1,1,0,0,39.32,39.22,39.24,39.3
64,128,32,8,32,8,8,8,8,2,1,1,0,1,46.37,45.83,46.28,46.18
64,128,32,8,32,8,8,8,8,2,1,1,1,0,23.45,23.93,23.91,24.01
64,128,32,8,32,8,8,8,8,2,1,1,1,1,41.73,41.73,41.74,41.74
64,128,32,8,32,8,8,8,8,4,0,0,0,0,39.21,39.22,39.26,39.26
64,128,32,8,32,8,8,8,8,4,0,0,0,1,49.63,49.72,49.61,49.77
